nr;unternehmen;industriezweig;industriezweigSpeer;existiertHeute;standortNr;adresse;ort;stadtteil;adresseHeute;laenge;breite;verortung;verortungHinweis;speerSeite;datum;datumVon;datumBis;zwangsarbeiterart;gesamt;maennlich;weiblich
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;27.4.1943;1943-04-27;1943-11-03;Ostarbeiter;46;0;46
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;3.11.1943;1943-11-03;1944-06-30;Deutsche;163;152;11
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;3.11.1943;1943-11-03;1944-03-11;Ostarbeiter;26;;26
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;51;0;51
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;30.6.1944;1944-06-30;1944-12-31;Deutsche;164;151;13
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;30.6.1944;1944-06-30;1944-12-31;Westarbeiter;3;3;
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;30.6.1944;1944-06-30;1944-12-31;Ostarbeiter;33;;33
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;30.6.1944;1944-06-30;1944-12-31;russische Kriegsgefangene;34;;
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;31.12.1944;1944-12-31;1945-05-08;Deutsche;165;136;29
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;31.12.1944;1944-12-31;1945-05-08;Westarbeiter;4;;4
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;31.12.1944;1944-12-31;1945-05-08;Ostarbeiter;31;;31
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;1;Unterdörnen 11-17;Barmen;Barmen;;7.1879479;51.2670731;strassengenau;;534;31.12.1944;1944-12-31;1945-05-08;russische Kriegsgefangene;49;;
244;Otto Kötter GmbH;Metallindustrie;Ketten- und Schraubenfabrik;ja;2;Oberdörnen 8;Barmen;Barmen;;7.1910381;51.2696423;strassengenau;;534;;;;;;;
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;8.5.1942;1942-05-08;1942-08-13;Ostarbeiter;20;20;0
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;59;29;30
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;75;25;50
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;156;21;135
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;31.1.1944;1944-01-31;1944-07-31;Deutsche;435;350;85
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;31.1.1944;1944-01-31;1944-07-31;Westarbeiter;19;17;2
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;155;25;130
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;11.3.1944;1944-03-11;1944-07-31;Ostarbeiter;34;1;33
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;31.7.1944;1944-07-31;1944-11-30;Deutsche;423;339;84
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;31.7.1944;1944-07-31;1944-11-30;Westarbeiter;18;16;2
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;31.7.1944;1944-07-31;1944-11-30;Ostarbeiter;182;29;153
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;30.11.1944;1944-11-30;1945-05-08;Deutsche;429;315;114
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;30.11.1944;1944-11-30;1945-05-08;Westarbeiter;30;28;2
245;Kolb & Co.;Metallindustrie;Schrauben- und Drehteilwerk;ja;1;Rathenaustraße 23;Barmen;Oberbarmen;;7.2132851;51.2789793;hausgenau;;534;30.11.1944;1944-11-30;1945-05-08;Ostarbeiter;242;46;196
246;Kolk & Co.;Baustoffe;Holzhandlung;ja;1;Kaiserstraße 29;Vohwinkel;Vohwinkel;;7.0728986;51.2324754;hausgenau;;535;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;3;3;0
246;Kolk & Co.;Baustoffe;Holzhandlung;ja;1;Kaiserstraße 29;Vohwinkel;Vohwinkel;;7.0728986;51.2324754;hausgenau;;535;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;2;2;0
246;Kolk & Co.;Baustoffe;Holzhandlung;ja;1;Kaiserstraße 29;Vohwinkel;Vohwinkel;;7.0728986;51.2324754;hausgenau;;535;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
247;Alfred Koll;Metallindustrie;Werkzeugfabrik;nein;1;Holenscheidter Str. 57;Hahnerberg;Hahnerberg;;7.1526362;51.2182426;strassengenau;;535;;;1945-05-08;Ostarbeiter;;;
247;Alfred Koll;Metallindustrie;Werkzeugfabrik;nein;1;Holenscheidter Str. 57;Hahnerberg;Hahnerberg;;7.1526362;51.2182426;strassengenau;;535;;;1945-05-08;Westarbeiter;;;
248;J. A. Koster & Co. [=Köster & Adolphs (?)];Baustoffe;Baugeschäft;nein;1;Wittener Str. 121;Barmen;Oberbarmen;;7.2390175;51.2943926;hausgenau;;535;;;1945-05-08;Westarbeiter;161;;
249;Daniel Kremendahl;Metallindustrie;Werkzeugfabrik;unbekannt;1;Kohlfurther Str. 22;Cronenberg;Cronenberg;;7.126275;51.1914688;hausgenau;;535;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
249;Daniel Kremendahl;Metallindustrie;Werkzeugfabrik;unbekannt;1;Kohlfurther Str. 22;Cronenberg;Cronenberg;;7.126275;51.1914688;hausgenau;;535;1.2.1944;1944-02-01;1944-12-31;Deutsche;76;65;11
249;Daniel Kremendahl;Metallindustrie;Werkzeugfabrik;unbekannt;1;Kohlfurther Str. 22;Cronenberg;Cronenberg;;7.126275;51.1914688;hausgenau;;535;31.12.1944;1944-12-31;1945-05-08;Deutsche;75;62;13
250;Robert Kremer;Metallindustrie;Werkzeugfabrik und Gesenkschmiede;unbekannt;1;Hahnerbergerstraße 72a;Küllenhahn;Küllenhahn;;7.151074;51.225401;strassengenau;Nur straßengenau — über die Nachbarnummer 72 verortet, „72a“ ist heute nicht mehr vergeben;535;27.4.1943;1943-04-27;1944-07-05;Ostarbeiter;9;;
250;Robert Kremer;Metallindustrie;Werkzeugfabrik und Gesenkschmiede;unbekannt;1;Hahnerbergerstraße 72a;Küllenhahn;Küllenhahn;;7.151074;51.225401;strassengenau;Nur straßengenau — über die Nachbarnummer 72 verortet, „72a“ ist heute nicht mehr vergeben;535;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;27.4.1943;1943-04-27;1943-08-31;Ostarbeiter;2;2;0
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;31.8.1943;1943-08-31;1945-05-08;Deutsche;26;22;4
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;31.8.1943;1943-08-31;1945-05-08;Westarbeiter;1;;
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;31.8.1943;1943-08-31;1944-03-11;Ostarbeiter;5;;
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;31.8.1943;1943-08-31;1945-05-08;Deutsche;26;22;4
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;31.8.1943;1943-08-31;1945-05-08;Westarbeiter;1;;
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;31.8.1943;1943-08-31;1944-03-11;Ostarbeiter;5;;
251;Kremer, Sondermann & Cie.;Metallindustrie;Stahl- Walz- und Hammerwerk;nein;1;Herichhauser Str. 57;Cronenberg;Cronenberg;;7.1274212;51.2082721;hausgenau;;535;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;15;15;0
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;20;0;20
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;17;0;17
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;29;0;29
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;31.1.1944;1944-01-31;1944-07-31;Deutsche;123;104;19
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;31.1.1944;1944-01-31;1944-07-31;Westarbeiter;11;;
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;51;;51
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;11.3.1944;1944-03-11;1944-07-31;Ostarbeiter;156;23;133
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;31.7.1944;1944-07-31;1944-11-30;Deutsche;138;100;38
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;31.7.1944;1944-07-31;1944-11-30;Westarbeiter;8;;
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;31.7.1944;1944-07-31;1944-11-30;Ostarbeiter;38;;38
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;30.11.1944;1944-11-30;1945-05-08;Deutsche;127;76;51
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;30.11.1944;1944-11-30;1945-05-08;Westarbeiter;2;;2
252;Emil Krenzler;Maschinenbau;Maschinenfabrik;unbekannt;1;Fuchsstraße und Sanderstraße;Barmen;Barmen;;;;ohne;;535;30.11.1944;1944-11-30;1945-05-08;Ostarbeiter;64;;64
253;Wilhelm Kreusch;Kunststoffindustrie;Wärme- und Kälteschutzisolierungen;unbekannt;1;Rheinstraße 57;Elberfeld;Elberfeld;;7.1391414;51.2462277;hausgenau;;535;;;1945-05-08;Westarbeiter;;;
254;Kriegsgefangenenverrechnungsstelle;öffentliche Behörde;;nein;1;Friedrich-Engels-Allee 324;Barmen;Barmen;;7.185017;51.2652767;hausgenau;;535;;;1945-05-08;Ostarbeiter;;;
254;Kriegsgefangenenverrechnungsstelle;öffentliche Behörde;;nein;1;Friedrich-Engels-Allee 324;Barmen;Barmen;;7.185017;51.2652767;hausgenau;;535;;;1945-05-08;Franzosen;;;
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;27.4.1943;1943-04-27;1945-05-08;Polen;;;
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;31.1.1944;1944-01-31;1944-07-31;Deutsche und Ausländer;637;;
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;31.3.1944;1944-03-31;1944-11-30;Deutsche;520;191;329
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;31.3.1944;1944-03-31;1944-11-30;Westarbeiter;123;35;88
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;31.3.1944;1944-03-31;1944-11-30;Ostarbeiter;14;2;12
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;31.7.1944;1944-07-31;1945-05-08;Deutsche und Ausländer;691;;
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;30.11.1944;1944-11-30;1945-05-08;Deutsche;454;175;279
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;30.11.1944;1944-11-30;1945-05-08;Westarbeiter;122;32;90
255;Kromberg & Schubert (Kroschu);Elektrotechnik;Kabel-Isolierrohr- und E-Motorenfabrik;ja;1;Spitzenstr. 37;Langerfeld;Langerfeld-Beyenburg;;7.2425376;51.2757208;strassengenau;;536;30.11.1944;1944-11-30;1945-05-08;Ostarbeiter;19;1;18
256;Wilhelm Krüger;Elektrotechnik;Band- und Isolierbandfabrik;nein;1;Siegesstraße 108;Barmen;Barmen;;7.1841197;51.2633813;hausgenau;;536;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;10;10;0
256;Wilhelm Krüger;Elektrotechnik;Band- und Isolierbandfabrik;nein;1;Siegesstraße 108;Barmen;Barmen;;7.1841197;51.2633813;hausgenau;;536;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;6;6;0
256;Wilhelm Krüger;Elektrotechnik;Band- und Isolierbandfabrik;nein;1;Siegesstraße 108;Barmen;Barmen;;7.1841197;51.2633813;hausgenau;;536;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;6;6;0
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;108;30;78
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;100;22;78
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;299;117;182
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.1.1944;1944-01-31;1944-06-30;Deutsche;371;242;129
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;2;;
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;266;94;172
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.1.1944;1944-01-31;1944-06-30;Kriegsgefangene;15;;
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;264;99;165
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;30.6.1944;1944-06-30;1944-07-31;Deutsche;471;262;209
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;30.6.1944;1944-06-30;1944-07-31;Westarbeiter;2;;
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;30.6.1944;1944-06-30;1944-07-31;Ostarbeiter;260;126;134
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;30.6.1944;1944-06-30;1944-07-31;Kriegsgefangene;15;;
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.7.1944;1944-07-31;1944-12-31;Deutsche;423;231;192
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.7.1944;1944-07-31;1944-12-31;Westarbeiter;2;;
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.7.1944;1944-07-31;1944-12-31;Ostarbeiter;246;118;128
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.7.1944;1944-07-31;1944-12-31;Kriegsgefangene;15;;
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.12.1944;1944-12-31;1945-05-08;Deutsche;363;210;153
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.12.1944;1944-12-31;1945-05-08;Westarbeiter;2;;
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.12.1944;1944-12-31;1945-05-08;Ostarbeiter;257;105;152
257;Fried. Krupp AG Essen, Zweigwerk „Dreherei Wuppertal“ / „Widia Wuppertal“;Metallindustrie;Dreherei;ja;1;Clausenstraße 39;Barmen;Barmen;;7.1655985;51.2720691;hausgenau;;536;31.12.1944;1944-12-31;1945-05-08;Kriegsgefangene;14;;
258;Kruse & Söhne;Textilindustrie;Mechanische Band- und Kunstweberei;nein;1;Ritterstr. 54-56;Barmen;Barmen;;7.1692588;51.2570833;hausgenau;;536;27.4.1943;1943-04-27;1945-05-08;Polen;;;
259;Kunstdarm GmbH;Lebensmittelindustrie;Wuppertal-Barmen;nein;1;Bendahler Str. 70-72;Barmen;Barmen;;7.1633886;51.2543151;hausgenau;;536;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
260;Kuntze & Söhne;unbekannt;unbekannt;nein;1;Theishahner Str. 25;Cronenberg;Cronenberg;;7.1484554;51.2260722;strassengenau;;536;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
261;Lagergemeinschaft Opphof;xxx;Lagerverwaltung und -bewirtschaftung;nein;1;Opphofer Straße;Elberfeld;Elberfeld;;7.1523837;51.266244;strassengenau;;536;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;15;3;12
262;„Lago“ – Landeslieferungsgenossenschaft des Sattler-, Tapezierer- und Polsterhandwerks;xxx;;nein;1;Königsbergerstr. 1-17;Barmen;Oberbarmen;;7.2200346;51.2881916;hausgenau;;536;;;1945-05-08;Ostarbeiter;;;
263;D. La Porte Söhne;Metallindustrie;Schloß- und Beschlägefabrik;ja;1;Wartburgstr. 21;Barmen;Barmen;;7.1797099;51.2649962;hausgenau;;537;;;1945-05-08;Franzosen;;;
264;Walter Lehnemann;Textilindustrie;Arbeiterschutzbekleidung;nein;1;Auf der Bleiche 9;Barmen;Heckinghausen;;7.2257953;51.2732005;hausgenau;;537;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;14;0;14
264;Walter Lehnemann;Textilindustrie;Arbeiterschutzbekleidung;nein;1;Auf der Bleiche 9;Barmen;Heckinghausen;;7.2257953;51.2732005;hausgenau;;537;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;12;0;12
264;Walter Lehnemann;Textilindustrie;Arbeiterschutzbekleidung;nein;1;Auf der Bleiche 9;Barmen;Heckinghausen;;7.2257953;51.2732005;hausgenau;;537;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;9;0;9
264;Walter Lehnemann;Textilindustrie;Arbeiterschutzbekleidung;nein;1;Auf der Bleiche 9;Barmen;Heckinghausen;;7.2257953;51.2732005;hausgenau;;537;11.3.1944;1944-03-11;1944-07-05;Ostarbeiter;10;0;10
